"IDs","Gender","Age","Latino","Race","Income","Marital","zip","city","state","latitude","longitude"
"CIPGHZRSBFF9",2,67,TRUE,5,1,"Single","49349","White Cloud","MI",43.57219,-85.76662
"CIPGHZRSN7W7",2,38,TRUE,3,6,"Single","52534","Beacon","IA",41.273646,-92.68082
"CIPGJ227PGB2",1,54,FALSE,2,4,"Single","33170","Miami","FL",25.559785,-80.41664
"CIPGHZRH3QY2",2,45,FALSE,5,7,"Married","79762","Odessa","TX",31.890374,-102.35398
"CIPGJ22BMST3",2,35,FALSE,3,4,"Single","71075","Springhill","LA",32.994597,-93.45992
"CIPGJ22JYQ48",2,34,TRUE,5,4,"Single","47568","Plainville","IN",38.791938,-87.13975
"CIPGJ22KKX55",1,26,TRUE,4,5,"Single","68667","Surprise","NE",41.106694,-97.30554
"CIPGJ22KQPM3",2,56,FALSE,5,1,"Married","35019","Baileyton","AL",34.29254,-86.63505
"CIPGJ22LJ4V7",2,22,FALSE,5,6,"Married","99759","Point Lay","AK",69.741023,-163.00861
"CIPGJ22LR7M8",1,23,TRUE,3,3,"Single","29909","Hilton Head Island","SC",32.312621,-80.915532
"CIPGJ22N3KV8",2,35,FALSE,5,4,"Married","80861","Vona","CO",39.36479,-102.75387
"CIPGJ22QPYD8",2,23,FALSE,5,3,"Single","87565","San Jose","NM",35.454443,-105.50337
"CIPGHZRMD4B8",1,22,FALSE,5,6,"Single","43928","Glencoe","OH",40.008421,-80.88913
"CIPGJ22TJ463",2,35,FALSE,3,6,"Married","70123","New Orleans","LA",29.952605,-90.20536
"CIPGJ22VT6J9",2,66,FALSE,4,5,"Single","28682","Terrell","NC",35.585074,-80.96141
"CIPGJ22ZDDP0",2,44,TRUE,5,6,"Single","27965","Poplar Branch","NC",36.273428,-75.87867
"CIPGJ233YSC7",1,34,FALSE,3,7,"Single","93505","California City","CA",35.139327,-117.91473
"CIPGJ27VLXS1",1,39,FALSE,5,5,"Single","24432","Deerfield","VA",38.178513,-79.42701
"CIPGJ233MQC3",2,32,TRUE,5,1,"Married","72632","Eureka Springs","AR",36.392122,-93.7476
"CIPGJ27Y45L7",1,39,FALSE,5,5,"Married","04022","Denmark","ME",43.969,-70.78804
"CIPGJ284HMR5",1,52,FALSE,5,5,"Single","88005","Las Cruces","NM",32.347752,-106.81463
"CIPGJ28CRJK8",1,35,FALSE,5,5,"Married","75027","Flower Mound","TX",33.20743,-97.116282
"CIPGJ28RD4R0",2,44,FALSE,5,7,"Single","54637","Hustler","WI",43.880649,-90.27423
"CIPGJ296HWF5",2,51,FALSE,5,3,"Single","67479","Smolan","KS",38.702546,-97.642827
"CIPGJ297JS41",1,66,FALSE,5,1,"Single","98417","Tacoma","WA",47.24,-122.43
"CIPGJ297TNR7",1,34,FALSE,5,5,"Married","98824","George","WA",47.079243,-119.860117
"CIPGJ299M7P5",2,26,FALSE,4,7,"Married","06537","New Haven","CT",41.365709,-72.927507
"CIPGJ29RQXN2",1,38,TRUE,5,4,"Single","84081","West Jordan","UT",40.59,-112.03
"CIPGJ29HHRB0",1,56,FALSE,5,5,"Single","78254","San Antonio","TX",29.523294,-98.74504
"CIPGJ29DH9R7",1,39,FALSE,5,1,"Married","97014","Cascade Locks","OR",45.655523,-121.89435
"CIPGJ29L2V29",2,32,FALSE,5,6,"Single","41018","Erlanger","KY",39.013755,-84.60229
"CIPGJ29MPJH4",1,56,FALSE,5,6,"Married","66093","Westphalia","KS",38.21086,-95.50973
"CIPGJ29PBNM5",1,23,FALSE,5,6,"Married","28151","Shelby","NC",35.233125,-81.574711
"CIPGJ29QRND0",1,29,TRUE,3,4,"Married","54656","Sparta","WI",43.96977,-90.80796
"CIPGJ29TP938",2,23,FALSE,5,4,"Single","48014","Capac","MI",43.01185,-82.93255
"CIPGJ29Y5SQ9",2,38,FALSE,5,7,"Single","54947","Larsen","WI",44.191271,-88.68846
"CIPGJ29XPXJ5",2,61,TRUE,3,5,"Single","76641","Frost","TX",32.044273,-96.78624
"CIPGJ29ZN5F1",2,56,FALSE,5,4,"Single","04950","Madison","ME",44.819206,-69.82782
"CIPGHZRN7NV6",2,35,FALSE,5,4,"Single","25654","Yolyn","WV",37.801671,-81.87113
"CIPGJ2B9VR22",2,56,FALSE,5,5,"Married","35053","Crane Hill","AL",34.041061,-87.06771
"CIPGJ2B9TBR7",2,41,TRUE,5,5,"Married","73668","Texola","OK",35.219721,-99.99228
"CIPGJ2BFDCB6",2,32,FALSE,5,5,"Single","55092","Wyoming","MN",45.329115,-93.06834
"CIPGJ2BD6BK9",2,52,FALSE,5,6,"Married","76004","Arlington","TX",32.771419,-97.291484
"CIPG44LXLCT9",1,44,FALSE,3,5,"Married","63001","Allenton","MO",38.638318,-90.427118
"CIPGJ2BLQVP7",2,71,TRUE,4,6,"Married","36203","Anniston","AL",33.591301,-85.83571
"CIPGJ2BQBDZ0",2,39,TRUE,5,5,"Married",NA,NA,NA,NA,NA
"CIPGJ2C2M3T8",1,29,FALSE,2,4,"Married","47933","Crawfordsville","IN",40.034554,-86.89143
"CIPGJ2C2JJJ0",2,44,TRUE,5,1,"Single","49871","Palmer","MI",46.440274,-87.58988
"CIPGJ2C2QSD9",2,23,FALSE,5,1,"Married","71270","Ruston","LA",32.52476,-92.64696
"CIPGJ2C6NKW1",1,61,TRUE,5,6,"Married","33837","Davenport","FL",28.223014,-81.63131
"CIPGJ2C739Q6",2,31,FALSE,2,3,"Single","85208","Mesa","AZ",33.393967,-111.64302
"CIPGJ2CDND28",2,52,FALSE,2,7,"Married","40041","Masonic Home","KY",38.25361,-85.662215
"CIPGJ2CFRH32",1,23,FALSE,5,5,"Single",NA,NA,NA,NA,NA
"CIPGJ2MWR6D1",2,32,FALSE,5,4,"Single","07828","Budd Lake","NJ",40.878198,-74.73875
"CIPGJ329DRJ1",2,38,FALSE,5,3,"Married","92619","Irvine","CA",33.66985,-117.765939
"CIPGJ32CKP68",2,54,FALSE,5,5,"Single","19436","Gwynedd","PA",40.201932,-75.25091
"CIPGJ32CTDL8",2,52,FALSE,5,6,"Married","11385","Ridgewood","NY",40.703069,-73.89285
"CIPGJ32RDPB4",1,63,FALSE,5,5,"Single","15241","Pittsburgh","PA",40.329619,-80.07364
"CIPGJ32RTRZ2",2,33,TRUE,3,4,"Single","61559","Princeville","IL",40.935608,-89.76802
"CIPGJ32J8B55",1,64,FALSE,5,2,"Single","16151","Sheakleyville","PA",41.443244,-80.2073
"CIPGJ32J8YY0",2,28,FALSE,3,1,"Married","12924","Keeseville","NY",44.706561,-73.744555
"CIPGJ32KRFF6",2,26,FALSE,5,2,"Married","32437","Ebro","FL",30.443152,-85.88079
"CIPGJ32KBNM4",2,64,TRUE,5,1,"Single","19072","Narberth","PA",40.014541,-75.25805
"CIPGJ35TBC32",1,41,TRUE,3,7,"Married","64057","Independence","MO",39.069165,-94.35087
"CIPGJ35VW947",1,56,FALSE,5,4,"Married","20522","Washington","DC",38.893217,-77.048957
"CIPGJ36HXSC9",2,42,FALSE,5,4,"Single","10005","New York","NY",40.706019,-74.00858
"CIPGJ36LJMF3",2,63,TRUE,3,5,"Single","98228","Bellingham","WA",48.814753,-121.988548
"CIPGKK99XHW3",2,37,FALSE,4,2,"Single","34985","Port Saint Lucie","FL",27.382196,-80.409024
"CIPGKKD5RFX9",2,44,FALSE,5,5,"Single","18043","Easton","PA",40.792804,-75.137186
"CIPGKLQ3DVD4",2,32,FALSE,5,4,"Married","42302","Owensboro","KY",37.745491,-87.112823
"CIPGKLT7RVT4",2,44,FALSE,1,4,"Married","16367","Warren","PA",41.811682,-79.264322
"CIPGKLT9PCQ1",2,66,FALSE,5,1,"Single","60156","Lake in the Hills","IL",42.185733,-88.348484
"CIPGKNF53338",2,66,FALSE,5,7,"Married","54135","Keshena","WI",44.901909,-88.59535
"CIPGKLQ38N56",2,56,FALSE,5,6,"Married","20847","Rockville","MD",39.143979,-77.207617
"CIPGKNDYYLR9",2,71,FALSE,5,7,"Married","66863","Neal","KS",37.831349,-96.07111
"CIPGKNF5PRB7",1,57,TRUE,4,4,"Married","45336","Kettlersville","OH",40.438744,-84.26309
"CIPGKNN9H4S9",2,26,TRUE,3,5,"Single","04634","Franklin","ME",44.617844,-68.23546
"CIPGKPDC3SX7",2,56,FALSE,3,5,"Single","79973","El Paso","TX",31.694842,-106.299987
"CIPGKPNL7SJ7",2,26,FALSE,5,1,"Married","28370","Pinehurst","NC",35.216222,-79.452352
"CIPGKPHS76L8",1,26,FALSE,5,2,"Single","02020","Brant Rock","MA",42.081825,-70.643868
"CIPGKQ3XYJR6",2,35,FALSE,5,1,"Married","05070","South Strafford","VT",43.830375,-72.36228
"CIPGKQL5LVB5",2,29,FALSE,4,5,"Single","63171","Saint Louis","MO",38.6531,-90.243462
"CIPGKQN2VJ29",1,38,FALSE,5,5,"Single","25854","Hico","WV",38.128245,-80.99151
"CIPGKQMWQXW4",1,44,FALSE,4,5,"Married","60572","Aurora","IL",41.839679,-88.088716
"CIPGKQK8J855",2,29,FALSE,2,6,"Married","64687","Wakenda","MO",39.315544,-93.377455
"CIPGKQYF25Q8",2,66,FALSE,5,4,"Married","17101","Harrisburg","PA",40.261839,-76.88279
"CIPGKR4QZRS7",2,66,FALSE,5,6,"Married","45221","Cincinnati","OH",39.166759,-84.53822
"CIPGKR5SSYV2",2,33,FALSE,5,5,"Married","53717","Madison","WI",43.072994,-89.51992
"CIPGKR6T8TL8",1,33,TRUE,5,4,"Single","24009","Roanoke","VA",37.274175,-79.95786
"CIPGKR73SZ23",1,71,FALSE,5,4,"Single","75934","Camden","TX",30.907239,-94.7312
"CIPGKR7HRXC0",2,37,FALSE,5,1,"Single","31701","Albany","GA",31.580774,-84.16044
"CIPGKR7HM885",1,52,TRUE,5,7,"Single","74369","Welch","OK",36.897777,-95.15249
"CIPGKQL69ZX4",2,52,FALSE,5,4,"Single","23885","Sutherland","VA",37.191579,-77.56682
"CIPGKR7H4ND9",1,44,FALSE,5,5,"Married","74422","Boynton","OK",35.645974,-95.66931
"CIPGKSFJ4FW6",1,37,FALSE,5,4,"Single","81434","Somerset","CO",38.994185,-107.35526
"CIPGKSFJQNQ1",2,33,FALSE,3,1,"Single","49070","Martin","MI",42.540492,-85.63686
"CIPGKSFTM320",2,66,TRUE,5,4,"Married","52722","Bettendorf","IA",41.551883,-90.48975
"CIPGKSFSWWH9",1,67,FALSE,4,3,"Married","06925","Stamford","CT",41.308873,-73.363661
"CIPGKSFVCXL7",2,32,FALSE,5,6,"Married","77355","Magnolia","TX",30.158706,-95.74464
"CIPGKSRM6L25",1,56,FALSE,2,3,"Single","64183","Kansas City","MO",39.035038,-94.356728
"CIPGKSRNCM50",2,61,FALSE,3,7,"Single","78156","Seguin","TX",29.611797,-97.971208
"CIPGKSRNVQD8",1,23,FALSE,5,2,"Married","13441","Rome","NY",43.164312,-75.511301
"CIPGKSRQFFR2",1,26,TRUE,2,6,"Married","74027","Delaware","OK",36.793303,-95.63631
"CIPGKSRQX4P7",2,38,FALSE,3,6,"Single","27027","Mayodan","NC",36.421448,-79.97458
"CIPGKSPG5SP4",1,23,FALSE,5,5,"Single",NA,NA,NA,NA,NA
"CIPGKSRZ8647",2,32,FALSE,5,7,"Married","20616","Bryans Road","MD",38.639117,-77.08301
"252776455",2,52,FALSE,1,5,"Married","28676","State Road","NC",36.326001,-80.86182
"CIPGKSHJZB99",2,26,FALSE,5,6,"Married","56535","Erskine","MN",47.666426,-96.03701
"CIPGKSRNLYW0",2,37,FALSE,5,5,"Single","27834","Greenville","NC",35.626653,-77.37896
"CIPGKSRP7W43",2,32,TRUE,3,4,"Single","87933","Derry","NM",32.791076,-107.28652
"CIPGKSRVHRN6",1,22,FALSE,5,2,"Single","47812","Terre Haute","IN",39.433602,-87.410094
"CIPGKSRTVBR9",2,32,TRUE,2,1,"Married","41051","Independence","KY",38.941953,-84.54902
"CIPGKSRW5J84",2,54,TRUE,2,4,"Single","94598","Walnut Creek","CA",37.91878,-122.02618
"CIPGKT66SV99",1,63,FALSE,4,5,"Single","99332","Hatton","WA",46.776386,-118.82892
"CIPGKTCPLRW4",2,56,FALSE,5,5,"Single","43728","Chesterhill","OH",39.484626,-81.89613
"CIPGKTF9SKY1",1,22,FALSE,5,4,"Married","60421","Elwood","IL",41.429681,-88.10284
"CIPGKTF9VQM3",1,58,FALSE,5,5,"Married","42215","Cerulean","KY",36.983293,-87.68273
"CIPGKTFCYVM1",2,74,TRUE,2,4,"Single","28007","Ansonville","NC",35.104652,-80.10965
"CIPGKTFC9656",1,42,FALSE,5,4,"Married","07035","Lincoln Park","NJ",40.923233,-74.29376
"CIPGKTCNPHL0",2,66,FALSE,5,4,"Single","57192","Sioux Falls","SD",43.674582,-96.79134
"CIPGKTF9H285",2,35,FALSE,4,1,"Married","32290","Jacksonville","FL",30.33,-81.65
"CIPGKTW7CZ66",2,56,FALSE,4,6,"Married","15633","Forbes Road","PA",40.355049,-79.52297
"CIPGKTW8KXT1",1,71,FALSE,5,5,"Single","62465","Strasburg","IL",39.354837,-88.63491
"CIPGKTWBN2K1",2,66,FALSE,5,5,"Single","73446","Madill","OK",34.092658,-96.74851
"CIPGKTWD2N28",2,42,FALSE,5,7,"Single","53069","Okauchee","WI",43.114118,-88.43771
"CIPGKTWC5ZQ7",2,61,TRUE,5,4,"Single","20404","Washington","DC",38.899161,-77.008948
"CIPGKTXR3NB7",2,29,FALSE,4,5,"Single","81507","Grand Junction","CO",38.99,-108.66
"252249916",2,58,FALSE,3,6,"Single","60443","Matteson","IL",41.503468,-87.73695
"CIPGKTXS5R62",1,56,FALSE,5,4,"Single","88252","Jal","NM",32.188493,-103.26808
"CIPGKTXSQR25",1,44,TRUE,3,4,"Married","99614","Kipnuk","AK",59.937619,-164.04392
"CIPGKTXVMK59",1,32,TRUE,2,3,"Single","47997","Yeoman","IN",40.667985,-86.7225
"CIPGKTXWY2Z6",2,32,TRUE,4,1,"Married","65740","Rockaway Beach","MO",36.713014,-93.16335
"CIPGKTXYK488",1,22,TRUE,2,6,"Married","55485","Minneapolis","MN",45.015914,-93.47188
"CIPGKVR6V468",1,44,FALSE,5,5,"Married","54234","Sister Bay","WI",45.186528,-87.11618
"CIPGKVR7X9S0",1,32,FALSE,3,2,"Married","98240","Custer","WA",48.931679,-122.63256
"CIPGKVJDV665",2,74,FALSE,5,5,"Single","57557","Mission Ridge","SD",44.475844,-100.529517
"CIPGKVRF6846",2,64,FALSE,5,2,"Married","54874","South Range","WI",46.58521,-91.95129
"CIPGKVK7F5M4",2,61,FALSE,2,4,"Married","84305","Clarkston","UT",41.938629,-112.0433
"CIPGKVSJRQ48",2,32,FALSE,5,5,"Single","26764","Terra Alta","WV",39.454805,-79.54326
"CIPGKVSL78R5",1,52,FALSE,5,4,"Married","19019","Philadelphia","PA",40.001811,-75.11787
"CIPGKSRQRS87",2,63,FALSE,5,4,"Married","38663","Ripley","MS",34.739023,-88.92629
"CIPGKVVRPHQ7",2,52,FALSE,2,5,"Single","94621","Oakland","CA",37.753978,-122.18969
"CIPGKVSLMKN7",2,63,TRUE,5,6,"Married","10586","Greenville","NY",40.997751,-73.820321
"CIPGKVSMDBM5",1,37,TRUE,1,5,"Married","90274","Palos Verdes Peninsula","CA",33.784099,-118.38752
"CIPGKWCLQPZ1",2,33,TRUE,5,2,"Single","54082","Saint Joseph","WI",45.068411,-92.74248
"CIPGKW8M2581",1,38,TRUE,2,5,"Married","87560","Ribera","NM",35.249513,-105.57658
"CIPGKWCNKWL2",1,63,FALSE,5,1,"Married","74572","Tupelo","OK",34.626083,-96.43083
"CIPGKTXWHRC4",2,63,TRUE,4,7,"Single","25908","Princewick","WV",37.663234,-81.23911
"CIPGKWCNXRX7",2,28,FALSE,2,4,"Single","11020","Great Neck","NY",40.771082,-73.71819
"CIPGKWWX2Z64",2,28,FALSE,5,2,"Married","55965","Preston","MN",43.646355,-92.12329
"CIPGKWWYWQC1",1,26,TRUE,5,5,"Married","23999","Richmond","VA",37.561962,-77.425452
"CIPGKWX55CJ4",1,29,FALSE,5,1,"Single","36345","Headland","AL",31.381263,-85.3149
"CIPGKWX8CMM7",1,45,FALSE,3,7,"Married","11787","Smithtown","NY",40.853343,-73.20777
"CIPGKWX6JNQ6",1,41,FALSE,3,5,"Single","71049","Logansport","LA",31.991863,-93.98356
"CIPGKWX538C5",2,58,FALSE,5,7,"Married","39662","Ruth","MS",31.40227,-90.26002
"CIPGKSRVQJR9",2,41,FALSE,5,5,"Married","31518","Bristol","GA",31.513511,-82.18481
"CIPGKWY4B8Z7",1,57,FALSE,3,2,"Married","80466","Nederland","CO",39.964486,-105.50805
"CIPGKWX5RLB5",2,23,TRUE,3,5,"Married","92564","Murrieta","CA",33.752886,-116.055617
"CIPGKWX48D27",1,44,FALSE,5,5,"Single","47598","Winslow","IN",38.384501,-87.20987
"CIPGKX6TTW67",2,51,FALSE,5,2,"Married","46254","Indianapolis","IN",39.844024,-86.26464
"CIPGKX6WLQ33",1,41,FALSE,2,4,"Married","32256","Jacksonville","FL",30.206922,-81.54604
"CIPGKX6S2CK5",1,57,FALSE,5,1,"Single","08053","Marlton","NJ",39.88488,-74.90416
"CIPGKXJP9R61",2,38,FALSE,5,4,"Single","50835","Benton","IA",40.69705,-94.33067
"CIPGKXKSJVC1",2,44,TRUE,5,2,"Single","67402","Salina","KS",38.78359,-97.650446
"CIPGKXKQ9J24",2,41,TRUE,4,4,"Single","78710","Austin","TX",30.351953,-97.715123
"CIPGKWY3XWV0",1,32,FALSE,3,1,"Married","06798","Woodbury","CT",41.554112,-73.20539
"CIPGLFL7WM71",2,56,TRUE,4,6,"Single","86016","Gray Mountain","AZ",35.675689,-111.49474
"CIPGLFLDCHW8",2,38,TRUE,5,2,"Single","46895","Fort Wayne","IN",41.093763,-85.070713
"CIPGLFLFRYM1",2,67,FALSE,5,4,"Married","62278","Red Bud","IL",38.214515,-89.98785
"CIPGLFLRDM98",1,32,FALSE,4,2,"Single","60083","Wadsworth","IL",42.428187,-87.92935
"CIPGLFMLWPQ2",2,66,FALSE,3,4,"Married","31789","Sumner","GA",31.484091,-83.73515
"CIPGLFLY3JJ4",2,54,FALSE,3,5,"Single","26563","Carolina","WV",39.480838,-80.27183
"CIPGLFWTL5D0",2,44,FALSE,5,5,"Married","80293","Denver","CO",39.746286,-104.99008
"CIPGLFX3S2S1",2,31,FALSE,3,5,"Single","76351","Archer City","TX",33.574426,-98.63462
"CIPGLFY7KMQ7",2,52,FALSE,5,5,"Single","44704","Canton","OH",40.799358,-81.3564
"CIPGLFYBY5C0",1,52,FALSE,2,7,"Single","14210","Buffalo","NY",42.866708,-78.83139
"CIPGLFWZNML9",2,66,TRUE,3,4,"Married","01590","Sutton","MA",42.131028,-71.75121
"CIPGLRHFKWM2",2,41,FALSE,5,1,"Single","21840","Nanticoke","MD",38.268651,-75.90494
"CIPGLRJC47F5",2,29,FALSE,3,5,"Single","68063","Uehling","NE",41.733433,-96.50454
"CIPGLRJ7BHC7",2,32,FALSE,5,6,"Single","46127","Falmouth","IN",39.717457,-85.32737
"CIPGLRKDRQT8",2,32,TRUE,5,5,"Married","36462","Monroeville","AL",31.529531,-87.345345
"CIPGLRL9VV63",1,39,TRUE,2,6,"Married","90048","Los Angeles","CA",34.073759,-118.37376
"CIPGLRM7WJ97",2,38,FALSE,5,6,"Single","62908","Belknap","IL",37.308412,-88.88076
"CIPGLRM4W576",2,34,FALSE,3,3,"Married","13660","Madrid","NY",44.758378,-75.14571
"CIPGLFP36XN6",1,61,FALSE,3,6,"Married","34102","Naples","FL",26.142938,-81.79852
"CIPGLRMRB460",2,38,FALSE,2,4,"Married","53792","Madison","WI",43.06956,-89.423861
"CIPGLRMQVCR1",2,32,FALSE,4,3,"Married","79411","Lubbock","TX",33.570435,-101.86184
"CIPGLRMSJ6K9",2,34,FALSE,2,4,"Married","30329","Atlanta","GA",33.827554,-84.32355
"CIPGLRN3MSB2",2,56,FALSE,5,7,"Single","61525","Dunlap","IL",40.849036,-89.65554
"CIPGLRMSVQB5",1,58,FALSE,3,5,"Single","95450","Jenner","CA",38.506229,-123.22938
"CIPGLFZ5NBW0",1,45,FALSE,5,6,"Married","32775","Scottsmoor","FL",28.76507,-80.87315
"CIPGLRN78BW5",1,38,FALSE,5,5,"Married","90277","Redondo Beach","CA",33.828815,-118.38322
"CIPGLRW56P73",2,44,FALSE,5,7,"Single","80459","Kremmling","CO",40.14711,-106.42854
"CIPGLH8X8Q32",1,64,FALSE,2,6,"Single","91980","Tecate","CA",32.588485,-116.63034
"CIPGLH9327Y1",1,54,FALSE,5,2,"Single","57454","Langford","SD",45.612148,-97.76274
"CIPGLH7NFZR4",1,66,FALSE,5,1,"Married","24450","Lexington","VA",37.794344,-79.47658
"CIPGLH976BQ2",2,26,FALSE,1,7,"Single","38474","Mount Pleasant","TN",35.52478,-87.22342
"CIPGLHCDN2H5",2,44,FALSE,4,4,"Single","95511","Alderpoint","CA",40.169518,-123.60216
"CIPGLHCDCCY5",1,23,FALSE,5,4,"Married","73063","Mulhall","OK",36.06773,-97.43987
"CIPGLHCLCRL9",1,71,TRUE,2,5,"Married","52648","Pilot Grove","IA",40.594704,-91.415648
"CIPGLHDBKV60",1,74,FALSE,5,1,"Single","58059","Mapleton","ND",46.839654,-97.12241
"CIPGLHDJNPG5",1,66,TRUE,2,4,"Single","39051","Carthage","MS",32.785139,-89.50644
"CIPGLH94YJW5",1,41,FALSE,5,5,"Married","27623","Raleigh","NC",35.797692,-78.625265
"CIPGLHFFDYY3",2,51,TRUE,5,5,"Single","50539","Fenton","IA",43.225165,-94.42583
"CIPGLHCHB9Z2",2,26,FALSE,5,5,"Single","27010","Bethania","NC",36.182975,-80.338662
"CIPGLHF9X9R6",1,71,FALSE,5,6,"Married","67868","Pierceville","KS",37.881899,-100.67849
"CIPGLHRD4D75",1,56,FALSE,5,5,"Single","40033","Lebanon","KY",37.565894,-85.25148
"CIPGLHFNPGD6",1,63,FALSE,3,4,"Married","28209","Charlotte","NC",35.178543,-80.85375
"CIPGLHRJKDW8",1,64,FALSE,5,6,"Single","01546","Shrewsbury","MA",42.364807,-71.896868
"CIPGLHRNT6W1",2,67,FALSE,5,5,"Single","39235","Jackson","MS",32.311287,-90.397157
"CIPGLHH85SN2",2,58,TRUE,2,2,"Married","04287","Bowdoin","ME",44.048154,-69.96847
"CIPGLHL25RX2",1,29,TRUE,5,7,"Single","56570","Osage","MN",46.895156,-95.36174
"CIPGLHKZTL98",2,35,FALSE,5,5,"Single","32790","Winter Park","FL",28.566338,-81.260818
"CIPGLHH49XR7",2,33,FALSE,5,6,"Married","01913","Amesbury","MA",42.854423,-70.93547
"CIPGLHN6WZM9",2,32,FALSE,5,7,"Married","98391","Bonney Lake","WA",47.18,-122.16
"CIPGLHLMQW60",1,67,TRUE,5,6,"Married","37917","Knoxville","TN",35.991982,-83.91859
"CIPGLHN95PP8",2,67,FALSE,2,3,"Married","22226","Arlington","VA",38.883358,-77.10281
"CIPGLHP4JRN0",1,61,FALSE,5,5,"Single",NA,NA,NA,NA,NA
"CIPGLHPGKP40",2,34,FALSE,1,5,"Married","19066","Merion Station","PA",40.003762,-75.2493
"CIPGLHP5TYM3",1,74,TRUE,2,4,"Married","03678","Lyme","NH",43.827375,-72.139036
"CIPGLHPBYPQ0",2,41,FALSE,5,5,"Single","27882","Spring Hope","NC",35.94178,-78.11872
"CIPGLHPYPL22",2,71,FALSE,5,4,"Single","79370","Spur","TX",33.478848,-100.89669
"CIPGLHP5WYC7",1,41,FALSE,5,6,"Single","94253","Sacramento","CA",38.377411,-121.444429
"CIPGLHPLRF68",1,71,FALSE,5,5,"Married","80111","Englewood","CO",39.610431,-104.88139
"CIPGLHQ4LDS7",2,52,TRUE,5,5,"Married","21759","Ladiesburg","MD",39.569426,-77.290519
"CIPGLHQ9M9H4",2,35,FALSE,4,6,"Married","70873","Baton Rouge","LA",30.45,-91.18
"CIPGLHRXZDZ6",2,63,TRUE,3,5,"Single","71078","Stonewall","LA",32.278422,-93.79469
"CIPGLHS3R9S6",2,54,FALSE,2,6,"Single","74738","Grant","OK",33.917165,-95.4894
"CIPGLHR394T9",2,63,FALSE,5,5,"Single","66725","Columbus","KS",37.17473,-94.87713
"CIPGLHT2Q4W2",2,23,FALSE,5,6,"Single","79994","El Paso","TX",31.694842,-106.299987
"CIPGLJ29B4Y8",1,38,FALSE,3,2,"Single","60444","Mazon","IL",41.243419,-88.40325
"CIPGLJL8HZX7",2,26,TRUE,5,7,"Married","54205","Casco","WI",44.58906,-87.62271
"CIPGLJQ9JJ90",2,44,FALSE,5,4,"Single","35814","Huntsville","AL",34.733964,-86.522913
"CIPGLJVMM363",1,26,TRUE,5,4,"Single","18256","Weston","PA",40.941585,-76.13916
"CIPGLJWVL3C8",2,38,FALSE,5,2,"Single","14168","Versailles","NY",42.509271,-78.999471
"CIPGLJWVKNT8",2,52,TRUE,5,7,"Single","07080","South Plainfield","NJ",40.580703,-74.41401
"CIPGLJWPV8R9",1,56,TRUE,5,5,"Married","03435","Keene","NH",42.947098,-72.243029
"453316753",2,66,TRUE,5,4,"Married","84140","Salt Lake City","UT",40.771345,-111.93087
"CIPGKP248QT9",1,26,TRUE,5,4,"Single","27553","Manson","NC",36.484233,-78.30615
"453316787",1,74,TRUE,1,1,"Married","66939","Courtland","KS",39.837438,-97.90386
"CIPGLH4RZH53",1,56,FALSE,5,7,"Married","68848","Kearney","NE",40.686053,-99.069318
"453316823",1,54,TRUE,5,2,"Married","23465","Virginia Beach","VA",36.851243,-76.169215
"CIPGMRB7BYT0",1,22,FALSE,5,6,"Married","19010","Bryn Mawr","PA",40.02371,-75.32764
"CIPGMPGJKMW8",2,66,FALSE,5,7,"Single","06408","Cheshire","CT",41.365709,-72.927507
"CIPGMRL7S5J3",1,33,FALSE,5,5,"Single","84405","Ogden","UT",41.165551,-111.9675
"453317028",2,66,TRUE,5,2,"Married","14132","Sanborn","NY",43.140056,-78.88297
"CIPGMHBDSXX4",2,51,FALSE,5,3,"Single","29835","McCormick","SC",33.91509,-82.30548
"CIPGMH9WPW50",2,67,FALSE,3,5,"Married","98342","Indianola","WA",47.74878,-122.53051
"453317080",2,52,FALSE,5,4,"Married","06085","Unionville","CT",41.749832,-72.8898
"453317089",2,38,FALSE,5,5,"Married","44855","North Fairfield","OH",41.100202,-82.60887
"CIPGMHFBVR58",2,61,FALSE,3,5,"Single","94064","Redwood City","CA",37.381144,-122.334825
"453317125",1,56,FALSE,5,4,"Married","29512","Bennettsville","SC",34.657694,-79.69151
"251675592",2,74,FALSE,5,5,"Single","59635","East Helena","MT",46.578943,-111.8821
"CIPGKVK46XB5",1,35,FALSE,5,7,"Married","20580","Washington","DC",38.893311,-77.014647
"CIPGMSZ6NQM9",2,35,FALSE,5,5,"Single","01970","Salem","MA",42.516845,-70.8985
"CIPGMSZXTMP0",1,56,FALSE,5,6,"Single","03903","Eliot","ME",43.135435,-70.79348
"CIPGMT3DZKM4",2,38,FALSE,5,4,"Married","28464","Teachey","NC",34.772249,-78.01392
"CIPGN35QBWL6",2,26,TRUE,5,7,"Single","16532","Erie","PA",42.182748,-80.064915
"CIPGN36ZJX62",2,56,FALSE,4,4,"Single","44626","East Sparta","OH",40.695377,-81.38102
"CIPGN38C6LW7",2,33,FALSE,2,4,"Married","19075","Oreland","PA",40.11461,-75.18632
"CIPGN38NPRK2",1,66,FALSE,5,1,"Single","45775","Rutland","OH",39.089885,-82.16773
"CIPGN38PGQX1",1,51,FALSE,2,5,"Married","72516","Boswell","AR",36.064329,-91.944673
"CIPGN39ND6P3",2,35,FALSE,4,4,"Married","60022","Glencoe","IL",42.130976,-87.76252
