"StoreID","Longitude","Latitude","StoreName","Address","City","State","Phone.Number","POSInstalled","OwnershipStatus","TransactionTotal"
179,-88.248045,30.640942,"McDonalds-Mobile,AL","2418 Dawes Rd"," Mobile","AL"," (251) 633-6147","Old-school","Franchise",1985941.823
180,-88.22533,30.68694,"McDonalds PlayPlace-Mobile,AL","281 Schillinger Rd"," Mobile","AL"," (251) 633-7766","Installed","Franchise",1878395.501
181,-88.16204,30.64808,"McDonalds PlayPlace-Mobile,AL","5019 Cottage Hill Rd"," Mobile","AL"," (251) 661-5998","Old-school","Franchise",1894033.465
182,-88.15753,30.72009,"McDonalds PlayPlace-Mobile,AL","5003 Moffet Road"," Mobile","AL"," (251) 342-1560","Installed","Franchise",1795497.353
183,-88.14957,30.67091,"McDonalds PlayPlace-Mobile,AL","367 Azalea Rd"," Mobile","AL"," (251) 344-5076","Installed","Franchise",2100436.646
184,-88.10677,30.66499,"McDonalds PlayPlace-Mobile,AL","2692 Government Blvd"," Mobile","AL"," (251) 471-5014","Old-school","Franchise",2189876.625
185,-88.07473,30.60945,"McDonalds PlayPlace-Mobile,AL","3116 Dauphin Island Pwky"," Mobile","AL"," (251) 478-5390","Old-school","Owned",2007018.114
186,-87.31923,31.50744,"McDonalds PlayPlace-Monroeville,AL","1511 S Alabama Ave"," Monroeville","AL"," (251) 575-2929","Installed","Franchise",1650313.875
187,-86.86107,33.10177,"McDonalds-Montevallo,AL","907 Main St"," Montevallo","AL"," (205) 665-1335","Installed","Franchise",2130453.221
188,-86.18358,32.38263,"McDonalds [WM]-Montgomery,AL","6493 Atlanta Hwy [WM]"," Montgomery","AL"," (334) 274-0840","Old-school","Owned",1590025.072
189,-86.2337,32.32875,"McDonalds [WM]-Montgomery,AL","3801 Eastern Blvd [WM]"," Montgomery","AL"," (334) 280-5727","Installed","Owned",1723181.248
190,-86.34546,32.36932,"McDonalds-Montgomery,AL","3450 Day St"," Montgomery","AL"," (334) 834-4310","Old-school","Owned",1662111.712
191,-86.21828,32.35553,"McDonalds-Montgomery,AL","1590 Eastern Blvd"," Montgomery","AL"," (334) 272-8908","Old-school","Owned",1909325.834
192,-86.17959,32.33956,"McDonalds-Montgomery,AL","2750 Taylor Rd"," Montgomery","AL"," (334) 270-9878","Old-school","Owned",1861519.759
193,-86.328135,32.325945,"McDonalds PlayPlace-Montgomery,AL","I-65 Exit 168 [935 W South Blvd]"," Montgomery","AL"," (334) 281-0635","Installed","Owned",1817641.425
194,-86.31857,32.35173,"McDonalds PlayPlace-Montgomery,AL","700 W Fairview Ave"," Montgomery","AL"," (334) 264-8814","Old-school","Franchise",2111394.006
195,-86.27573,32.38047,"McDonalds PlayPlace-Montgomery,AL","2212 Madison Ave"," Montgomery","AL"," (334) 265-3615","Installed","Franchise",2152489.513
196,-86.26878,32.36422,"McDonalds PlayPlace-Montgomery,AL","2681 Zelda Rd"," Montgomery","AL"," (334) 263-9596","Old-school","Franchise",2442720.412
197,-86.25572,32.3274,"McDonalds PlayPlace-Montgomery,AL","2621 E South Blvd"," Montgomery","AL"," (334) 288-7558","Old-school","Owned",1485397.002
198,-86.24228,32.38565,"McDonalds PlayPlace-Montgomery,AL","2601 Cong W L Dickinson Dr"," Montgomery","AL"," (334) 260-7975","Old-school","Franchise",2030554.379
199,-86.200234,32.382614,"McDonalds PlayPlace-Montgomery,AL","5765 Atlanta Hwy"," Montgomery","AL"," (334) 277-0151","Old-school","Owned",1611441.417
200,-86.138343,32.363074,"McDonalds PlayPlace-Montgomery,AL","Hwy 80 & I 85"," Montgomery","AL"," (334) 239-7883","Installed","Franchise",2192044.707
201,-87.27458,34.48494,"McDonalds-Moulton,AL","11698 Al Hwy 157"," Moulton","AL"," (256) 974-4526","Installed","Franchise",1844329.445
202,-87.667348,34.746956,"McDonalds-Muscle Shoals,AL","1503 Woodward Ave"," Muscle Shoals","AL"," (256) 381-2211","Installed","Owned",2025971.019
203,-87.6125,33.23556,"McDonalds [WM]-Northport,AL","5710 McFarland Blvd [WM]"," Northport","AL"," (205) 339-9881","Installed","Franchise",1970640.544
204,-87.60112,33.30456,"McDonalds PlayPlace-Northport,AL","13516 Highway 43 N"," Northport","AL"," (205) 330-2547","Installed","Franchise",2189218.791
205,-87.57811,33.23975,"McDonalds PlayPlace-Northport,AL","2000 82 Bypass"," Northport","AL"," (205) 339-8887","Old-school","Owned",1797119.477
206,-86.47057,33.94963,"McDonalds PlayPlace-Oneonta,AL","718 2nd Ave E"," Oneonta","AL"," (205) 274-8700","Old-school","Owned",1836976.273
207,-85.42078,32.6357,"McDonalds [WM]-Opelika,AL","2900 Pepperell Pky [WM]"," Opelika","AL"," (334) 741-7097","Old-school","Owned",2002638.518
208,-85.35117,32.64375,"McDonalds PlayPlace-Opelika,AL","1104 Columbus Pky"," Opelika","AL"," (334) 749-5648","Old-school","Owned",1777657.231
209,-87.582542,30.291771,"McDonalds-Orange Beach,AL","4511 Orange Beach"," Orange Beach","AL"," (251) 974-2663","Installed","Franchise",1544442.127
210,-86.48201,34.65738,"McDonalds PlayPlace-Owens Cross Roads,AL","6711 Hwy 431 S"," Owens Cross Roads","AL"," (256) 539-1013","Installed","Owned",1571960.171
211,-85.64319,31.45829,"McDonalds PlayPlace-Ozark,AL","1001 N US Hwy 231"," Ozark","AL"," (334) 774-4996","Installed","Franchise",1850340.725
212,-86.78615,33.33361,"McDonalds PlayPlace-Pelham,AL","410 Cahaba Valley Rd"," Pelham","AL"," (205) 988-0882","Installed","Franchise",2358367.114
213,-86.2826,33.59367,"McDonalds PlayPlace-Pell City,AL","600 Martin St N"," Pell City","AL"," (205) 338-1616","Installed","Franchise",1740150.084
214,-85.047496,32.500954,"McDonalds-Phenix City,AL","3709 Hwy 280/431N"," Phenix City","AL"," (334) 448-9769","Old-school","Owned",1770693.108
215,-85.09223,32.47003,"McDonalds PlayPlace-Phenix City,AL","3915 Us Highway 80 W"," Phenix City","AL"," (334) 664-0064","Installed","Franchise",2122025.11
216,-85.02811,32.46848,"McDonalds PlayPlace-Phenix City,AL","1134 280 Byp"," Phenix City","AL"," (334) 298-2439","Installed","Franchise",2023833.62
217,-85.02438,32.48527,"McDonalds PlayPlace-Phenix City,AL","1801 Stadium Dr"," Phenix City","AL"," (334) 297-1112","Installed","Franchise",2324153.356
218,-85.60972,33.93382,"McDonalds PlayPlace-Piedmont,AL","111 US Hwy 278 Byp"," Piedmont","AL"," (256) 447-6363","Installed","Franchise",1894422.84
219,-86.68362,33.69569,"McDonalds PlayPlace-Pinson,AL","6639 Hwy 151"," Pinson","AL"," (205) 680-4100","Old-school","Owned",1510099.662
220,-86.41124,32.45985,"McDonalds [WM]-Prattville,AL","1903 Cobbs Ford Rd [WM]"," Prattville","AL"," (334) 361-3013","Installed","Franchise",2218220.239
221,-86.45078,32.45947,"McDonalds PlayPlace-Prattville,AL","720 S Memorial Dr"," Prattville","AL"," (334) 365-0838","Installed","Franchise",2021395.033
222,-86.39003,32.46054,"McDonalds PlayPlace-Prattville,AL","2573 Cobbs Ford Rd"," Prattville","AL"," (334) 285-4010","Installed","Franchise",1046428.753
223,-88.111278,30.745236,"McDonalds-Prichard,AL","2963 St Stephens Rd"," Prichard","AL"," (251) 452-4836","Installed","Owned",1431937.603
224,-85.84698,34.49369,"McDonalds PlayPlace-Rainsville,AL","32 Main St W"," Rainsville","AL"," (256) 638-1177","Installed","Franchise",1491527.888
225,-88.13813,34.43898,"McDonalds-Red Bay,AL","606 4th Ave Se"," Red Bay","AL"," (256) 356-2911","Installed","Franchise",2188555.509
226,-85.35928,33.15201,"McDonalds PlayPlace-Roanoke,AL","US 431 and SR 22 Roanoke"," Roanoke","AL"," (334) 863-4000","Old-school","Owned",1998107.479
227,-87.293963,34.823878,"McDonalds PlayPlace-Rogersville,AL","101 Highway 72 E"," Rogersville","AL"," (256) 247-3330","Installed","Franchise",1914649.837
228,-87.71725,34.51207,"McDonalds PlayPlace-Russellville,AL","15254 Highway 43"," Russellville","AL"," (256) 332-6564","Old-school","Owned",1632025.242
229,-88.1016,30.80196,"McDonalds [WM]-Saraland,AL","1095 Industrial Blvd [WM]"," Saraland","AL"," (251) 675-5199","Old-school","Owned",2197985.314
230,-88.094,30.8313,"McDonalds PlayPlace-Saraland,AL","1024 Hwy 43 S"," Saraland","AL"," (251) 675-2304","Installed","Franchise",1893954.043
231,-88.04622,30.87118,"McDonalds-Satsuma,AL","6103 Hwy 43 N"," Satsuma","AL"," (251) 679-6709","Installed","Franchise",1854023.185
232,-86.03152,34.64844,"McDonalds PlayPlace-Scottsboro,AL","22943 John T Reid Pkwy"," Scottsboro","AL"," (256) 259-2660","Old-school","Owned",2268641.791
233,-87.00344,32.43169,"McDonalds [WM]-Selma,AL","1501 Al 14 E [WM]"," Selma","AL"," (334) 874-4496","Installed","Franchise",2282522.618
234,-87.03222,32.4311,"McDonalds-Selma,AL","600 Highland Ave"," Selma","AL"," (334) 874-9122","Installed","Franchise",1884621.828
235,-85.18279,32.8458,"McDonalds PlayPlace-Shawmut,AL","2920 20th Ave"," Shawmut","AL"," (334) 768-2525","Installed","Franchise",2323360.048
236,-87.69885,34.75619,"McDonalds PlayPlace-Sheffield,AL","324 S Montgomery Ave"," Sheffield","AL"," (256) 381-3330","Installed","Franchise",1545683.258
237,-87.66927,34.77402,"McDonalds PlayPlace-Sheffield,AL","4201 N Jackson Hwy"," Sheffield","AL"," (256) 383-2726","Installed","Franchise",1240629.476
238,-86.02252,33.92335,"McDonalds PlayPlace-Southside,AL","2070 Highway 77"," Southside","AL"," (256) 442-2811","Old-school","Owned",2115663.576
239,-86.46727,33.76907,"McDonalds PlayPlace-Springville,AL","431 Marietta Rd"," Springville","AL"," (205) 467-2054","Installed","Franchise",1953013.569
240,-85.81239,34.87397,"McDonalds PlayPlace-Stevenson,AL","43151 Us 72"," Stevenson","AL"," (256) 437-3148","Installed","Franchise",1851170.066
241,-86.26096,33.16719,"McDonalds PlayPlace-Sylacauga,AL","701 W Fort Williams St"," Sylacauga","AL"," (256) 249-4611","Installed","Franchise",2400311.276
242,-86.08315,33.44059,"McDonalds PlayPlace-Talladega,AL","110 Haynes St"," Talladega","AL"," (256) 362-2448","Installed","Franchise",1882790.142
243,-85.89887,32.53743,"McDonalds PlayPlace-Tallassee,AL","14 Gilmer Ave"," Tallassee","AL"," (334) 283-3991","Installed","Franchise",2368086.587
244,-86.765614,33.58955,"McDonalds-Tarrant City,AL","2116 Pinson Valley Pkwy"," Tarrant City","AL"," (205) 849-5577","Installed","Franchise",2368078.541
245,-88.20669,30.56057,"McDonalds-Theodore,AL","7040 Theodore Dawes Rd"," Theodore","AL"," (251) 653-7099","Installed","Owned",2367782.277
246,-88.17144,30.55352,"McDonalds-Theodore,AL","5827 Hwy 90 W"," Theodore","AL"," (251) 653-5225","Old-school","Owned",2078898.114
247,-87.73956,31.925786,"McDonalds PlayPlace-Thomasville,AL","33311 Hwy 43"," Thomasville","AL"," (334) 636-9788","Old-school","Owned",2142650.231
248,-88.169685,30.590847,"McDonalds PlayPlace-Tillmans Corner,AL","5424 Hwy 90 W"," Tillmans Corner","AL"," (251) 666-0261","Old-school","Franchise",1728888.97
249,-85.9444,31.8317,"McDonalds PlayPlace-Troy,AL","1126 Hwy 231 S"," Troy","AL"," (334) 566-5874","Installed","Franchise",1530813.983
250,-86.61395,33.63958,"McDonalds PlayPlace-Trussville,AL","1111 N Chalkville Rd"," Trussville","AL"," (205) 655-2334","Old-school","Owned",2115289.272
251,-86.647866,33.596696,"McDonalds PlayPlace-Trussville,AL","1960 Edwards Lake Rd"," Trussville","AL"," (205) 661-9282","Old-school","Owned",1981609.277
252,-87.56724,33.20285,"McDonalds-Tuscaloosa,AL","2502 12th St"," Tuscaloosa","AL"," (205) 752-4813","Installed","Franchise",1869591.037
253,-87.515697,33.261758,"McDonalds-Tuscaloosa,AL","4840 Rice Mine RD NE"," Tuscaloosa","AL"," (205) 345-0045","Installed","Franchise",2165226.326
254,-87.54405,33.14672,"McDonalds PlayPlace-Tuscaloosa,AL","6701 Al Hwy 69 S"," Tuscaloosa","AL"," (205) 349-5371","Old-school","Owned",2199194.579
255,-87.52987,33.1974,"McDonalds PlayPlace-Tuscaloosa,AL","517 15th St E"," Tuscaloosa","AL"," (205) 759-4561","Installed","Franchise",1616797.76
256,-87.52538,33.1652,"McDonalds PlayPlace-Tuscaloosa,AL","4711 Mcfarland Blvd E"," Tuscaloosa","AL"," (205) 752-1212","Installed","Franchise",1909599.541
257,-87.47939,33.19747,"McDonalds PlayPlace-Tuscaloosa,AL","4222 University Blvd E"," Tuscaloosa","AL"," (205) 553-8030","Installed","Franchise",1991102.048
258,-87.66851,34.71275,"McDonalds-Tuscumbia,AL","State Hwy 43 South 157/72"," Tuscumbia","AL"," (256) 314-1411","Installed","Franchise",1463802.986
259,-85.69357,32.42171,"McDonalds PlayPlace-Tuskegee,AL","401 W Martin Luther King Hwy"," Tuskegee","AL"," (334) 727-7157","Old-school","Owned",2086933.829
260,-85.71324,32.14625,"McDonalds PlayPlace-Union Springs,AL","201 Conecuh Ave E"," Union Springs","AL"," (334) 738-5811","Installed","Franchise",2053478.97
261,-88.10976,33.75378,"McDonalds-Vernon,AL","44345 Highway 17"," Vernon","AL"," (205) 695-0752","Installed","Franchise",2404881.442
262,-86.790416,33.446224,"McDonalds PlayPlace-Vestavia Hills,AL","707 Montgomery Hwy"," Vestavia Hills","AL"," (205) 979-1132","Old-school","Owned",1957892.075
263,-86.762516,33.411134,"McDonalds PlayPlace-Vestavia Hills,AL","2427 Acton Rd"," Vestavia Hills","AL"," (205) 979-8001","Installed","Franchise",1836510.199
264,-86.81589,33.80902,"McDonalds PlayPlace-Warrior,AL","100 Cane Creek Rd"," Warrior","AL"," (205) 590-1183","Installed","Franchise",2040868.123
265,-86.21432,32.50744,"McDonalds [WM]-Wetumpka,AL","4538 Us 231 [WM]"," Wetumpka","AL"," (334) 514-8494","Installed","Franchise",1550538.785
266,-86.21014,32.52014,"McDonalds PlayPlace-Wetumpka,AL","5426 Us 231"," Wetumpka","AL"," (334) 567-7732","Old-school","Owned",1956062.088
267,-87.83599,33.935913,"McDonalds PlayPlace-Winfield,AL","US Hwy 78 West"," Winfield","AL"," (205) 487-3110","Installed","Franchise",2077997.52
268,-85.83459,33.60032,"McDonalds [WM]-Oxford,AL","92 Plaza Lane [WM]","Oxford","AL"," (256) 835-7912","Old-school","Franchise",1788258.404
269,-85.82799,33.60845,"McDonalds-Oxford,AL","1015 Hwy 21 S","Oxford","AL"," (256) 831-7561","Installed","Franchise",2369102.113
270,-94.22633,35.48645,"McDonalds-Alma,AR","247 Highway 71 N"," Alma","AR"," (479) 632-5284","Installed","Owned",2082373.303
271,-93.09505,34.11786,"McDonalds-Arkadelphia,AR","3114 Pine St"," Arkadelphia","AR"," (870) 246-2443","Installed","Owned",2285627.891
272,-91.591209,36.24525,"McDonalds [WM]-Ash Flat,AR","Hwy 62/412 [WM]"," Ash Flat","AR"," (870) 994-7818","Installed","Franchise",2061220.057
273,-94.116302,33.6591,"McDonalds-Ashdown,AR","1260 S Constitution Ave"," Ashdown","AR"," (870) 898-2357","Installed","Franchise",2367983.358
274,-92.937337,35.254401,"McDonalds-Atkins,AR","1202 N Church St"," Atkins","AR"," (479) 641-1177","Installed","Franchise",1980928.499
275,-91.482521,35.386616,"McDonalds-Bald Knob,AR","3715 Hwy 367 N"," Bald Knob","AR"," (501) 724-9942","Old-school","Franchise",2069727.372
276,-91.64087,35.76808,"McDonalds PlayPlace-Batesville,AR","1220 S Saint Louis St"," Batesville","AR"," (870) 793-1130","Old-school","Owned",1622460.468
277,-91.90863,35.06852,"McDonalds-Beebe,AR","2415 W Center St"," Beebe","AR"," (501) 882-2323","Installed","Owned",1986866.233
278,-92.634291,34.540344,"McDonalds-Benton,AR","4720 Hwy 67"," Benton","AR"," (501) 860-7831","Installed","Franchise",2414780.804
279,-92.535279,34.60574,"McDonalds-Benton,AR","20726 Interstate 30"," Benton","AR"," (501) 794-1097","Installed","Franchise",1712400.524
280,-92.58112,34.57289,"McDonalds PlayPlace-Benton,AR","1023 Military Rd"," Benton","AR"," (501) 315-1140","Old-school","Owned",1859204.525
281,-94.209686,36.372311,"McDonalds [WM]-Bentonville,AR","406 S Walton [WM]"," Bentonville","AR"," (479) 273-1040","Installed","Franchise",1650878.473
282,-94.178879,36.360226,"McDonalds-Bentonville,AR","1401 Phyllis St"," Bentonville","AR"," (479) 271-0088","Old-school","Franchise",2207471.942
283,-94.181297,36.385799,"McDonalds-Bentonville,AR","3805 US 71 Hwy"," Bentonville","AR"," (479) 254-1118","Installed","Franchise",1617863.946
284,-94.22139,36.371571,"McDonalds PlayPlace-Bentonville,AR","201 S Walton Blvd"," Bentonville","AR"," (501) 273-7705","Installed","Franchise",2024726.772
285,-93.585312,36.377747,"McDonalds PlayPlace-Berryville,AR","1002 W Trimble"," Berryville","AR"," (870) 423-5353","Installed","Franchise",2125868.255
286,-89.91856,35.88944,"McDonalds-Blytheville,AR","3600 S Division St"," Blytheville","AR"," (870) 776-1307","Old-school","Owned",1670322.319
287,-89.89307,35.92726,"McDonalds PlayPlace-Blytheville,AR","1031 E Main St"," Blytheville","AR"," (870) 763-3424","Old-school","Owned",1976597.326
288,-93.92033,35.13994,"McDonalds-Booneville,AR","110 E Main St"," Booneville","AR"," (479) 675-9265","Old-school","Franchise",2111325.84
289,-91.19778,34.90603,"McDonalds PlayPlace-Brinkley,AR","1500 N Hwy 17"," Brinkley","AR"," (870) 734-1410","Installed","Franchise",2338183.944
290,-92.4978,34.61373,"McDonalds PlayPlace-Bryant,AR","2214 N Reynolds Rd"," Bryant","AR"," (501) 847-5367","Old-school","Franchise",1781272.524
291,-91.95943,34.93753,"McDonalds-Cabot,AR","3195 Bill Foster Memorial Hwy"," Cabot","AR"," (501) 843-5111","Installed","Franchise",2469128.44
292,-92.037395,34.97801,"McDonalds-Cabot,AR","304 S Rockwood Drive"," Cabot","AR"," (501) 941-0152","Installed","Franchise",1998725.225
293,-92.02502,34.97602,"McDonalds PlayPlace-Cabot,AR","1001 W Main St"," Cabot","AR"," (501) 843-5559","Installed","Owned",1361023.306
294,-93.070751,34.182907,"McDonalds-Caddo Valley,AR","145 Valley St"," Caddo Valley","AR"," (870) 246-7449","Installed","Franchise",2032047.961
295,-93.00694,33.5303,"McDonalds PlayPlace-Camden,AR","1290 St Hwy 4 Spur"," Camden","AR"," (870) 836-6666","Installed","Franchise",1744788.714
296,-94.284798,36.358307,"McDonalds-Centerton,AR","101 E Centerton Blvd"," Centerton","AR"," (479) 795-8333","Installed","Franchise",1936920.861
297,-93.46539,35.45263,"McDonalds PlayPlace-Clarksville,AR","1232 S Rogers St"," Clarksville","AR"," (479) 754-6369","Old-school","Owned",2096638.505
298,-92.45454,35.59082,"McDonalds-Clinton,AR","Highway 65 N"," Clinton","AR"," (501) 745-6600","Installed","Franchise",1567672.795
299,-92.43993,35.11023,"McDonalds [WM]-Conway,AR","1155 Us 65 N [WM]"," Conway","AR"," (501) 329-8679","Installed","Franchise",1742287.184
300,-92.47173,35.08786,"McDonalds-Conway,AR","705 Salem Rd"," Conway","AR"," (501) 327-0444","Old-school","Franchise",2035699.032
301,-92.43235,35.11232,"McDonalds-Conway,AR","450 Highway 65 N"," Conway","AR"," (501) 329-4040","Old-school","Franchise",1932537.653
302,-92.42674,35.09174,"McDonalds-Conway,AR","220 E Oak St"," Conway","AR"," (501) 327-2117","Installed","Owned",1661292.048
303,-92.440206,35.06713,"McDonalds-Conway,AR","1444 Dave Ward Drive"," Conway","AR"," (501) 327-9000","Installed","Owned",1885926.044
304,-95.229729,40.143898,"McDonalds-Corning,AR","201 N Missouri Ave"," Corning","AR"," (870) 857-3050","Installed","Owned",2162709.556
305,-91.96265,33.11759,"McDonalds PlayPlace-Crossett,AR","105 Unity Rd"," Crossett","AR"," (870) 364-9600","Old-school","Owned",2071266.261
306,-93.16257,35.22115,"McDonalds-Dardanelle,AR","611 Union St"," Dardanelle","AR"," (479) 229-9804","Installed","Franchise",1943317.709
307,-94.327759,34.04538,"McDonalds PlayPlace-De Queen,AR","606 E Collin Raye Dr"," De Queen","AR"," (870) 642-2700","Old-school","Owned",2136897.46
308,-91.48338,33.88354,"McDonalds-Dumas,AR","601 Highway 65 S"," Dumas","AR"," (870) 382-2800","Old-school","Owned",1776765.443
309,-92.68691,33.20656,"McDonalds-El Dorado,AR","501 S Timberlane Dr"," El Dorado","AR"," (870) 863-8550","Old-school","Owned",1407650.053
310,-92.66579,33.22919,"McDonalds PlayPlace-El Dorado,AR","1730 Northwest Ave"," El Dorado","AR"," (870) 862-4012","Old-school","Owned",2184360.656
311,-92.08951,35.10975,"McDonalds-El Paso,AR","1820 Highway 64 W"," El Paso","AR"," (501) 796-4800","Old-school","Owned",1846332.382
312,-93.734093,36.38789,"McDonalds-Eureka Springs,AR","US Hwy 62 East"," Eureka Springs","AR"," (479) 253-6106","Old-school","Owned",1950710.884
313,-94.24995,36.04114,"McDonalds-Farmington,AR","207 W Main St"," Farmington","AR"," (479) 267-6555","Installed","Franchise",2228054.728
314,-94.2012,36.05202,"McDonalds [WM]-Fayetteville,AR","2875 W 6th St [WM]"," Fayetteville","AR"," (479) 587-0101","Old-school","Owned",2107495.018
